node,sxx,syy,szz,sxy,sxz,syz,principal_stress,TCI,crack_risk
31,-16.699936249999993,-14.793272687499998,-0.08304703406249998,-0.18831357481250005,0.8866664500000001,-4.501678124999999,16.773198124999997,0.9066593581081083,False
86,-9.854061093749996,-6.708872906250001,0.12725316124999997,-0.14931523659374998,0.12617984749999997,-2.3168435249999995,10.017997843749995,0.5415133969594597,False
87,-10.329593953125,-8.48571421875,-0.3796399975000001,-0.2688016093906251,0.37595058950000004,-1.9618004809374998,10.514880765625001,0.5683719332770272,False
142,0.27517500000000017,0.8840013812499999,0.5734566321875002,-0.24622991553125,-0.5734671028125001,1.0790471740624998,3.7392476875000003,0.20212149662162163,False
143,-0.055603671875000024,0.25843714375,-0.34126307468750006,-0.322245056040625,-0.35697744509218754,0.6550961314062499,4.07234909375,0.22012697804054054,False
198,3.8504859375000002,2.091358825,0.3248039675,-0.287714855625,-0.738886028125,0.678690585625,3.8504859375000002,0.20813437499999998,False
199,3.8480443125000003,2.695030037500001,-0.006293188437499993,-0.2952004681125,-0.579189619184375,0.7321150996875,3.888134781250001,0.21016944763513512,False
32,-17.013813125,-17.225378749999997,0.5273036245,-0.5226187196875,0.9457922809375001,-1.8546570281249999,17.579364062499995,0.9502358952702701,False
88,-10.784464625,-11.088596109374997,-0.5979038986875,-0.6511403660937498,0.61363995559375,-1.1323782107812501,11.493557062499999,0.6212733547297299,False
144,-0.4726614999999998,-0.7827444531250001,-1.056901830703125,-0.482842320884375,-0.04157460165468752,0.016032600859375013,4.64090328125,0.25085963682432433,False
200,3.6097931250000004,3.3863245625,-0.39069223953125004,-0.18602262926875002,-0.36463683355937504,0.44216459515625,3.8740565000000013,0.20940845945945946,False
33,-16.40008278125,-18.665187187500003,0.91300020075,-0.964422196875,0.10711441718750003,-0.37370223753125004,18.696045312500004,1.0105970439189187,True
89,-10.026360437499996,-12.650597015625,0.010844655062500087,-1.1501872406249998,0.40195465234375,-0.40177202485937513,12.680953890624998,0.6854569670608108,False
145,-0.2795330453125001,-1.5156450000000001,-0.563331326640625,-0.7168929512031249,0.26329054812499997,-0.23084642695312502,5.329348593749999,0.2880728969594595,False
201,3.0935720031250002,3.6047168437499995,-0.23535176265624994,-0.09783361803125,-0.17021379125,-0.03185104171875,3.9928347187499993,0.2158289037162162,False
34,-15.16774690625,-19.262145000000004,1.3857740659375002,-0.68641602571875,-1.2119246718749996,0.31077861121875,19.262145000000004,1.041197027027027,True
25,-13.787373187500002,-18.62800375,1.612909398125,-0.9108111601874999,-3.5330836125,0.3068639180625,18.62800375,1.0069191216216218,True
90,-8.55025434375,-13.198737625000005,0.5547569815625005,-0.8448629308281249,-0.018577520312500043,0.100190428421875,13.198737625000005,0.7134452770270273,False
81,-7.470943249999999,-12.573798218750003,1.5691221275000002,-1.0800880004062503,-0.865238025,0.04947549028124999,12.573798218750003,0.679664768581081,False
146,0.37766656249999997,-1.7091529843749993,-0.11759272765625003,-0.5940477417187501,0.6616895123437503,-0.11681233890624997,5.6672590625,0.3063383277027028,False
137,0.5175501562499999,-1.1990277499999995,0.9068079884374999,-0.648006925625,1.078159934375,-0.15466767812499999,5.32762740625,0.28797985979729734,False
202,2.68809490625,3.7170242812500005,0.041074647499999985,-0.1847856475,0.14860939343750001,-0.1232269234375,4.199187875,0.2269831283783784,False
193,2.1896136249999993,4.1215371875,0.28828111999999995,-0.04664901062499999,0.35371230625,-0.10142241874999998,4.135662125,0.22354930405405404,False
35,-14.729277187499997,-19.0384415625,1.4274865146874998,-0.09403951409375,-2.1006484749999994,1.030142520625,19.0384415625,1.0291049493243245,True
26,-13.030814375,-17.991854375,1.694371816875,-0.020367390062500004,-4.717817187499999,0.82418916,17.991854375,0.972532668918919,False
91,-7.883819421874997,-12.749559875,0.5672200012499996,-0.143310015640625,-0.3809998435937498,0.68613442621875,12.749559875,0.6891653986486489,False
82,-6.461992,-11.629153093749999,1.8026344587499994,-0.06071323659375,-1.3009976593749997,0.5118462543125,11.629153093749999,0.6286028699324326,False
147,0.7753393381249998,-1.3548845781249996,-0.15055939984375016,-0.17245033926562497,0.85446736625,0.11529807678437501,5.359854203125002,0.2897218488175676,False
138,1.0495356731249998,-0.5501430312500001,1.1316752637499998,-0.11801607728124999,1.3400397634374994,0.00794717868750001,4.716584812500001,0.2549505304054054,False
203,2.5890403324999998,3.75090903125,-0.008072287499999933,-0.15232016134375,0.37028594468750003,-0.11153017824375004,4.2590302187499995,0.23021784966216216,False
194,1.9922409712500002,4.166165749999999,0.3524534268750001,-0.13497307143749998,0.5642576581250001,-0.18360899125000002,4.166717812499999,0.2252279898648649,False
36,-15.077943781249997,-18.463196875,0.9866202968750001,0.068119142875,-2.482072934375,2.5467179812499996,18.463196875,0.998010641891892,False
27,-13.4847819375,-17.491115,1.0666673375,0.07680883637500001,-5.0975195,2.263233275,17.491115,0.9454656756756755,False
92,-8.092640671875,-11.811138093749998,-0.08903153203124997,0.08827894675,-0.64475303890625,1.5703933520000002,11.836602296874998,0.6398163403716216,False
83,-6.7599796562500005,-10.754064999999999,1.0561532140625,0.09624675006249998,-1.5570257531249996,1.3179708540000001,10.80499340625,0.584053697635135,False
148,0.7536116151249999,-0.7265439375000001,-0.6413368567187501,0.06621451615625,0.7868228403125,0.05683833772187502,4.660551265624999,0.25192169003378373,False
139,1.0106918981249997,0.020663624999999658,0.66560625125,0.05581031387499999,1.2780293021875,-0.10653939599999998,4.0886070312500005,0.22100578547297295,False
204,2.614560792749999,3.7059914375000007,-0.11799035249999999,0.023990281687499997,0.38107882406250015,-0.4803920473062499,4.1110948125,0.22222134121621617,False
195,2.05656117125,4.05834225,0.285573411875,-0.004064036000000007,0.572590610625,-0.585787225,4.05834225,0.21936985135135134,False
37,-15.523455625,-16.51069690625,-0.53060109375,0.12434303562500001,-2.8982975468749994,5.357164812499998,16.92380190625,0.9148001030405408,False
28,-13.976876875000004,-15.734350625,-0.5727685124999999,0.13093626750000004,-5.4556895,4.97386325,15.7548081875,0.8516112533783783,False
93,-8.146820371875,-9.360238265625,-0.51035588984375,0.17342518124999998,-1.0084480374531244,2.4975141206249982,10.464569890624999,0.5656524265202703,False
84,-6.863163687500002,-8.547233031249998,0.5187056484375,0.17514409281249996,-1.8645524209374988,2.2151949443750003,9.774595062499996,0.5283564898648648,False
149,0.8417989726250004,0.346355928125,-0.1745118071875001,0.18000803776562502,0.5723724225468749,-0.5813332434375001,3.6962027578125,0.1997947436655405,False
140,1.0741244162500003,0.8606146687499998,1.0595458659374999,0.14786156740624998,1.0982887521875,-0.706370343125,3.4457140125,0.18625481148648648,False
205,2.4537830639999996,2.9024914812500002,0.1410870715625001,0.13750874865625,0.26334337312500006,-0.8005299156249998,3.3870676406249993,0.18308473733108108,False
196,1.8976993324999998,3.0813447750000003,0.5089119225000001,0.07637121668750001,0.46999284625000004,-0.8692673249999997,3.0970460874999994,0.16740789662162162,False
38,-15.7785098125,-15.019365687499997,-1.778115825,0.1308522025,-3.1743275312500003,7.131265625,15.8455756875,0.8565176047297296,False
29,-14.284322125,-14.37753875,-1.8429920874999999,0.13339544,-5.6882452500000005,6.690399999999999,14.418453874999999,0.7793758851351351,False
94,-8.064407993749999,-7.586402187499999,-0.48675872500000006,0.18701656812500003,-1.24988391865625,2.8805844678125,9.74413703125,0.5267101097972973,False
85,-6.8525966875,-6.948901687499999,0.47552938749999996,0.18645534437500003,-2.0652626981249997,2.6035275168749994,9.3017689375,0.502798320945946,False
150,0.9715948318749998,1.0214083562500003,0.59887498125,0.2044203909375,0.42589738446875,-1.0747352978125,3.2388343906249997,0.17507212922297302,False
141,1.1494592949999998,1.3765022125,1.7588517562500001,0.16926751625000003,0.977406058125,-1.1465468268749999,3.2448778374999994,0.17539880202702704,False
